Category,Setting,Diagnosis,Date,Count
substance use disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-11-01,110
substance use disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-12-01,91
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-05-01,4
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-06-01,1
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-07-01,4
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-08-01,2
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-09-01,1
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-11-01,1
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-12-01,6
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-01-01,17
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-02-01,4
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-03-01,2
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-05-01,1
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-08-01,7
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-09-01,10
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-10-01,2
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-11-01,3
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-12-01,4
